"id","title","content","created_at","updated_at","category_id","slug"
7180,Лекция Шизофрения,"say Здравствуйте коллеги! Сегодня я росскажу вам о таком психическом заболевании...
say как ""Шизофрения"".
say Шизофрения — тяжелое и психическое заболевание, при котором наблюдаются эмоциональные...
say расстройства, неадекватное поведение, нарушение мышления и невозможность вести...
say социальную жизнь.
say Обычно развивается у мужчин в возрасте 18–25 лет и у женщин в возрасте 26–45 лет.
say Иногда передается по наследству. Факторы риска — пережитые события, вызвавшие стресс.
say Пол значения не имеет. Заболевание встречается среди представителей разных культур и...
say поражает примерно одного из ста человек в мире.
say Болезнь приводит к нарушению ощущения человеком реальности, что сопровождается...
say неадекватностью его поведения и путаностью эмоциональных реакций.
say Люди, страдающие шизофренией, могут слышать голоса, что может способствовать...
say появлению странности в их поведения.
say Они обычно нуждаются в поддержке и потстоянном внимании, оказываются неспособными...
say работать или поддерживать отношения с другими людьми.
say Примерно каждый десятый человек с диагнозом «шизофрения» заканчивает жизнь самоубийством.
say До сих пор не было выявлено ни одной причины, вызывающей это заболевание, но...
say известно, что некоторую роль здесь играет генетическая предрасположенность.
say Обычно заболевание проявляется постепенно, начинаясь с потери...
say пациентом жизненной энергии.
say В других случаях — возникает более неожиданно, причиной ее возникновения...
say может являться перенесенный стресс.
say Иногда течение шизофрении разбивается на эпизоды, в которые болезнь...
say проявляется со всей очевидностью, но между которыми пациент может демонстрировать...
say полное отсутствие недуга, а иногда болезнть протекает более или менее непрерывно.
say В число симптомов шизофрении могут входить:
say слышимые пациентом голоса, которые никто, кроме него, не слышит и слышать не может...
say выражение неуместных эмоций. Больной может смеяться, получив дурные известия...
say бессвязная речь, быстрый переход от одной темы разговора к другой...
say ухудшение концентрации внимания...
say замедленность движений и мыслительного процесса...
say тревожность, возбуждение.
say Человек, страдающий шизофренией, может быть подавленным, вялым, погруженным в себя.
say Возможно, больной станет пренебрегать заботой о собственных нуждах, все...
say больше и больше изолируясь от окружающих.
say Чтобы помочь пациенту вновь обрести организованность, могут быть назначены...
say антипсихотические препараты.
say Для того,  чтобы избавить человека от наиболее очевидных симптомов заболевания, может...
say потребоваться около 3 недель.
say Некоторые медикаменты могут вызвать серьезные побочные эффекты, например тремор...
say и в таком случае дозы, возможно, придется скорректировать или же ввести...
say в дополнение другие препараты, чтобы ослабить это нежелательное действие.
say После проведенного обследования и лечения пациенты обычно выписываются...
say домой, но следует помнить, что им совершенно необходимы поддержка и спокойная...
say безопасная атмосфера в семье.
say Людей, страдающих шизофренией, нужно ограждать от стрессовых ситуаций...
say волнение может привести к появлению симптомов заболевания.
say Также им необходимы частые и регулярные контакты с работниками социально-психологической
say службы, следящими за их состоянием.
say Для большинства страдающих шизофренией их болезнь носит хронический характер.
say Тем не менее, примерно у одного из 5 пациентов  неожиданно наступает момент, с...
say которого начинается их возвращение к нормальной жизни.
say Большинство же переживает множество эпизодов острой симптоматики, во время которых...
say может потребоваться их госпитализация, перемежающихся периодами выздоровления.
say Применение современных медикаментов улучшает прогноз, но чтобы предотвратить...
say рецидивы заболевания, этим людям необходима адекватная забота и поддержка общества.
say Прогноз менее благоприятен для пациентов, болезнь которых постепенно развивалась с...
say юного возраста.
say На этом у меня все. Берегите себя! Можете быть свободными.",2025-07-03 23:02:53.337 +0300,2025-07-03 23:02:53.337 +0300,302,lektsija-shizofrenija
7181,Лекция+ треня (ПМП при солнечном ударе),"say Приветствую. Сегодня тема нашей тренировки: ПМП при солнечном ударе.
say Для начала выясним: Что такое солнечный удар?
say Солнечный удар — перегревание в результате длительного пребывания на солнце.
say В результате солнечного удара появляется один большой «ожог» всего организма.
say Как правило, солнечный удар бьет в первую очередь по голове — нарушая работу мозга,...
say ...далее, всего организма.
say Как понять, что у человека солнечный удар?
say Самое главное — повышенная температура тела;
say 2. Учащение пульса и дыхния;
say 3. Головная боль, слабость;
say 4. Тошнота и рвота;
say 5. Потеря сознания;
say 6. Усиление потоотделения;
say 7. Покраснение кожного покрова.
say Но солнечный удар можно спутать с тепловым ударом. Как их отличить?
say Тепловой удар — перегрев организма, который получается в результате...
say ...высокой температуры воздуха, отсутствия вентиляции, «душная» одежда и интенсивная...
say ...физическая нагрузка.
say Даже на солнце необязательно быть, чтобы получить тепловой удар.
say Этим и отличается солнечный удар от теплового.
say Как оказать первую медицинскую помощь при солнечном ударе?
say Первым делом, Вы должны увести пострадавшего с солнца и положить в тень;
say 2. Освободить от сдавливающей одежды;
say 3. Смочить холодной водой лицо и тело;
say 4. Дать пострадавшему бутылку с холодной или прохладной воды;
say 5. Нужно положить холодные компрессы на лоб и под затылок;
say 6. Если пострадавший начнет терять сознание, дать понюхать нашатырный спирт с ватки.
//say Наверное Вы можете задаться вопросом: Что за холодный компресс?
//say Для начала выясним, что такое Компресс?
say Компресс — повязка, смоченная водой или лекарственными растворами, которая...
say ...накладывается на больное место для лечения.
say Холодный компресс — одна из разновидностей компрессов, которая широко...
say ...применяется в медицине, особенно в домашних условиях.
say Как делается холодный компресс?
say Сделать компресс очень просто. Нужна мягкая ткань, сложенная в несколько слоев, а...
say ...также смоченная холодной водой и хорошо отжата.
say Как мягкую ткань можем взять марлю.",2025-07-03 23:02:53.794 +0300,2025-07-03 23:02:53.794 +0300,306,lektsija-trenja-pmp-pri-solnechnom-udare
7182,"Лекция, действия при амиаке","say Здравствуйте, коллеги! Сегодня у нас лекция на тему ""Первая помощь при отравлении аммиаком""
say Аммиак представляет собой прозрачный газ, обладающий специфическим запахом.
say Аммиак, являясь в организме человека одним из основных продуктов обмена...
say оказывает раздражающее воздействие на слизистые ткани. 
say Наиболее часто случаи отравления аммиаком наблюдаются у людей, по роду своей деятельности...
say сталкивающихся с этим азотистым веществом.
say Hапример, работники, занятые на производстве удобрений, красок, лаков, соды.
say К симптомам отравления аммиаком относятся: насморк, обильные слезы и...
say пот, рвота, потеря сознания и судороги.
say Первая помощь при отравлении аммиаком должна быть оказана незамедлительно.
say Прежде всего, пострадавшего необходимо вынести на свежий воздух за пораженную зону.
say В случае, когда покинуть пораженную зону не предоставляется возможным, очень важно...
say пострадавшему обеспечить доступ кислорода.
say Горло, полость рта и нос необходимо на протяжении 10-15 минут хорошо промывать водой.
say Для наибольшей эффективности полосканий в воду следует добавить глютаминовую...
say или лимонную кислоту.
say При поражении глаз, необходимо тщательно промыть их водой или 0,5%-ым раствором...
say дикаина и закрыть повязкой.
say При попадании аммиака на участок кожи, нужно также обильное промывание и наложение повязки.
say Если произошло попадание яда в желудок, то следует выпить пару стаканов теплой воды...
say помешанной с одной чайной ложкой уксуса или лимонной кислоты, можно заменить ее...
say теплым молоком и тем самым, вызвав рвоту, сделать промывание желудка.
say Рекомендуется провести и очистительную клизму.
say Для того, чтобы не допустить повреждения слизистой, пострадавшему лучше не разговаривать.
say Для снятия раздражения рекомендуется делать ингаляции с маслом или антибиотиками.
say Так же можно подышать над парами уксусной или лимонной кислоты.
say Очень важно в носовые проходы закапать имеющие сосудосуживающее действие...
say лекарственные препараты.
say Горчичники и другие согревающие компрессы в область грудной клетки накладывают... 
say при отечности гортани.
say Ноги следует хорошо пропарить в горячей воде.
say На протяжении нескольких следующих суток, даже при незначительном отравлении, очень важно...
say обеспечить пострадавшему абсолютный покой.
say Интоксикация аммиаком способна повлечь за собой такие серьезные последствия, как...
say потерю памяти, тики, тремор, снижение интеллекта, гиперрефлексию, нарушение равновесия...
say снижение чувствительности, нистагм, изменение личности, головокружение.
say А острое отравление этим ядом способно даже привести к летальному исходу ввиду...
say острой сердечной недостаточности.
say Вот почему очень важно оказать первую помощь отравившемуся аммиаком человеку.
say На этом у меня все. Берегите себя!",2025-07-03 23:02:54.249 +0300,2025-07-03 23:02:54.249 +0300,306,lektsija-dejstvija-pri-amiake
7183,Лекция. Действия пре открытом переломе,"say Здравствуйте коллеги! Сегодня у нас тренировка на тему ""ПМП при открытых переломах"".
say Первая помощь при переломах всегда включает в себя: восстановление целостности кости.
say Oстановку кровотечения, антисептическую обработку раны, иммобилизацию конечности.
say Больного необходимо очень бережно транспортировать в медицинское учреждение...
say для оказания медицинской помощи.
say Что можно делать при переломе руки.
say Перелом руки – один из наиболее частых видов переломов, встречающихся в быту.
say Очень важно уметь оказывать первую помощь.
say Для иммобилизации к руке необходимо приложить шину и зафиксировать.
say В качестве шины можно использовать подручные материалы:
say доску, фанеру, толстую ветку и тд.
say При сильной боли можно принять анальгезирующий препарат – анальгин, кеторол.
say Руку с шиной подвесить в согнутом в локте положении.
say Пострадавшего с симптомами болевого шока необходимо согреть с помощью грелок, одеял..
say отпоить горячим чаем.
say При рвоте или ранениях брюшной полости пить запрещено.
say Транспортировать пострадавшего можно только после устранения симптомов шока.
say При открытом переломе руки в первую очередь необходимо остановить кровотечение.
say Для этого необходимо наложить жгут на область выше раны.
say Жгут накладывают на 30-40 минут, в зависимости от состояния человека, времени года.
say Рану обработать антисептиком для того, чтобы предупредить попадание инфекции.
say После остановки кровотечения и обработки раны руку необходимо зафиксировать.
say Нельзя дергать руку, пытаясь вправить кости, поставив их в определенное положение.
say Что можно делать при переломе ноги.
say Первая помощь при переломе ноги заключается в ее фиксации с помощью шины.
say Необходимо остановить кровотечение наложив жгут выше раны.
say Рану, необходимо обработать с помощью антисептиков.
say При сильной боли дать обезболивающие средства, такие как анальгин, кеторол.
say Ни в коем случае нельзя пытаться вправить кость самостоятельно.
say Что можно делать при переломе голени.
say Перелом голени является распространенной травмой как у детей, так и у взрослых.
say Чаще всего он развивается в следствие неудачного падения, например, при катании...
say на горных лыжах, коньках, падении с высоты, а также при ДТП.
say Для оказания первой помощи при переломе голени конечность необходимо зафиксировать.
say Дать больному обезболивающее.
say При наличии кровотечения наложить жгут выше раны после чего транспортировать...
say в медицинское учреждение.
say На этом у меня все. Берегите себя!",2025-07-03 23:02:54.704 +0300,2025-07-03 23:02:54.704 +0300,306,lektsija-dejstvija-pre-otkrytom-perelome
7184,Лекция.,"say Здравствуйте! Сегодня у нас лекция, которая посвящена таком опасном явлении, как...
say Инсульт.
say Инсульт происходит, когда перекрывается просвет или разрывается стенка...
say какого-либо сосуда, расположенного в головном мозге.
say Инсульт может быть ишемическим, когда тромб полностью перекрывает просвет...
say кровеносного сосуда, и геморрагическим когда рвется стенка артерии...
say снабжающей кровью тот или иной участок мозга, образуется гематома.
say При этом, естественно, нарушается нормальный режим кровоснабжения...
say и начинается гибель клеток головного мозга.
say Процесс повреждения структур мозга может развиваться крайне стремительно, и...
say чем дольше человеку не оказывается должная медицинская помощь, тем...
say больше необратимых изменений происходит.
say  К сожалению, инсульт редко интересуется возрастом того, к кому приходит.
say Безусловно, в группе риска находятся мужчины старше 45 лет и женщины старше 55 лет...
say но сегодня нередки случаи инсульта и у 30-летних, и у тех, кому только...
say исполнилось 25.
say Причем, чем моложе человек, тем менее ожидаемыми у него могут быть...
say признаки, характерные для инсульта, а следовательно — тем...
say дольше он будет оставаться без помощи, и тем более печальными...
say могут оказаться последствия мозговой катастрофы.
say Симптомы инсульта, как правило, развиваются очень быстро.
say Сценарий, примерно одинаков, может меняться только последовательность...
say их возникновения.
say Обычно у человека начинается приступ резкой, нестерпимой головной боли.
say Oн жалуется на то, что голову буквально «разрывает».
say Может измениться походка, она становится неустойчивой, человек...
say падает, или начаться парез, онемение, мышц конечностей или лица.
say Для инсульта характерен односторонний парез, когда мышечная слабость проявляется...
say на левой или на правой стороне тела.
say Из-за этого у больного как бы «перекашивается» рот и даже изменяются черты лица.
say Речь становится менее четкой — или замедляется, или, наоборот...
say человек начинает говорить очень быстро, но непонятно.
say Также возможны туман перед глазами, расфокусировка взгляда, больному становится...
say трудно формулировать свои мысли и подбирать слова.
say Вам рекомендуется запомнить три основных приема распознавания симптомов инсульта:
say Попросите человека улыбнуться.
say При инсульте улыбка получается «кривой», поскольку мышцы одной стороны лица...
say слушаются гораздо хуже.
say Заговорите с ним и попросите ответить на простой вопрос, например: «Как тебя зовут?»
say Обычно в момент мозговой катастрофы человек не может связно выговорить даже свое имя.
say Предложите ему поднять обе руки одновременно.
say Как правило, с этим заданием больному справиться не удается, руки не могут...
say подняться на один уровень, поскольку одна сторона тела слушается хуже.
say Если у человека инсульт, нужно предпринять следующие действия:
say уложить его так, чтобы голова была выше туловища, предоставить доступ свежего воздуха..
say положить одномоментно под язык 10 таблеток глицина...
say опустите ноги больного в таз с горячей водой...
say если начинается рвота — поверните голову больного набок.
say Без промедлений нужно госпитализировать человека!
say На этом у меня все. Берегите себя!",2025-07-03 23:02:55.159 +0300,2025-07-03 23:02:55.159 +0300,302,lektsija
7185,Лимфатическая система,"say Всем привет! Сейчас я расскажу о Лимфатической системе!
say Лимфатическая система — одна из самых сложных составляющих организма человека.
say Именно от неё напрямую зависит безопасность и здоровье.
say Ведь лимфатическая система первой встречает патогенные микроорганизмы и даёт им отпор. 
say При правильной работе такой «фильтр» способен противостоять бактериям.
say А также противостоять вирусам и прочим чужеродным негативным факторам.
say Кроме того, лимфатическая система является пунктом вывода ядов
say токсических соединений и продуктов распада, особенно при наличии инфекционного процесса.
say Фактически от этой функции зависит сила и развитие иммунитета человека.
say Именно поэтому анатомия лимфатической системы человека является
say одним из наиболее значимых разделов в изучении организма. 
say Небольшой медицинский ликбез позволит разобраться
say в особенностях строения и функций лимфосистемы.
say что, в свою очередь, поможет укрепить иммунитет, сохранить здоровье.
say Строение лимфатической системы человека, из чего же она состоит?
say Совокупность органов, которые осуществляют выработку лимфоцитов.
say клеток, которые впоследствии способны продуцировать антигены.
say Их накопление, а также специальных узлов и сосудов, носит название лимфатической системы. 
say Этот отдел организма напрямую связан с кровеносным руслом.
say Практически везде соседствует с артерио-венозной сетью.
say За исключением головного,спинного мозга и глазного яблока—в этих органах лимфоток отсутствует.
say За счёт сосудов и узлов лимфосистемы осуществляется транспортировка тканевой 
say жидкости и особых белков, расположенных в межклеточном пространстве, в кровеносное русло. 
say Также я хочу рассказать о том из чего состоит эта система!
say Первое-лимфатическая сеть-эластичные трубки, по которым лимфа переносится по организму.
say Второе-лимфоузлы—особые образования,расположенные по всему телу
say и отвечающие за первичную фильтрацию патогенов
say Третие-лимфатические протоки, впадающие непосредственно в кровеносное русло.
say Четвёртое-органы лимфосистемы — селезёнка, тимус, миндалины.
say Там формируются иммунные клетки организма.
say И последнее пятое лимфа — специальная жидкость, циркулирующая по сосудам лимфосистемы.
say На этом всё! Все свободны!
",2025-07-03 23:02:55.618 +0300,2025-07-03 23:02:55.618 +0300,302,limfaticheskaja-sistema
7186,Лимфоциты,"say Здравствуйте! Тема лекции ""Лимофциты"".
say Лимфоциты — клетки иммунной системы, 
say ...представляющие собой разновидность лейкоцитов группы агранулоцитов. 
say Лимфоциты — главные клетки иммунной системы, обеспечивают гуморальный иммунитет, 
say клеточный иммунитет, а также регулируют деятельность клеток других типов. 
say В организме взрослого человека 25—40% всех лейкоцитов крови составляют лимфоциты, 
say ...у детей доля этих клеток равна 50%.
say По морфологическим признакам выделяют два типа лимфоцитов: 
say большие гранулярные лимфоциты и малые лимфоциты.
say По функциональным признакам различают три типа лимфоцитов: Б-клетки, T-клетки, НК-клетки.
say Б-лимфоциты или Б-клетки распознают чужеродные структуры, вырабатывая при этом специфические антитела.
say Т-лимфоциты или Т-клетки включают в себя Т-киллеры, Т-хелперы, Т-супрессоры. 
say Т-киллеры выполняют функцию регуляции иммунитета, Т-хелперы стимулируют выработку антител, 
say ...а Т-супрессоры тормозят её.
say НК-лимфоциты осуществляют контроль над качеством клеток организма. 
say При этом НК-лимфоциты способны разрушать клетки, 
say ...которые по своим свойствам отличаются от нормальных клеток, например, раковые клетки.
say Содержание Т-лимфоцитов в крови составляет 65—80 % от общего количества лимфоцитов, 
say Б-лимфоцитов — 8—20 %, НК-лимфоцитов — 5—20 %.
say На этом лекция окончена. 

say А теперь маленькая викторина по лекции.
say После вопроса, если Вы знаете ответ - говорите: ""Я"", кто первый - того и спрашиваю.
say Будет 5 вопросов. Премия за правильный ответ - 10.000 рублей.

say Сколько процентов от всех лейкоцитов состовляют лимфоциты в организме взрослого человека?
(Ответ: 25—40%)
say Сколько процентов от всех лейкоцитов состовляют лимфоциты в организме ребёнка?
(Ответ: 50%)
say Какое содержание Б-лимфоцитов от всего количества лимфоцитов в организме? Ответить в процентах.
(Ответ: 8-20%)
say Что делают НК-лимфоциты?
(Ответ: осуществляют контроль над качеством клеток организма) 
say Что делают Т-киллеры?
(Ответ: выполняют функцию регуляции иммунитета)

say А теперь премии.
do В руке 5 конвертов.
me передал 1 конверт человеку напротив
do Коневерт передан.

do В руке 4 конверта.
me передал 1 конверт человеку напротив
do Коневерт передан.

do В руке 3 конверта.
me передал 1 конверт человеку напротив
do Коневерт передан.

do В руке 2 конверта.
me передал 1 конверт человеку напротив
do Коневерт передан.

do В руке конверт.
me передал конверт человеку напротив
do Коневерт передан.

say Спасибо за внимание, поздравляю с премиями, кто их получил! Все свободны.
",2025-07-03 23:02:56.074 +0300,2025-07-03 23:02:56.074 +0300,302,limfotsity
7187,Мед. комиссия,"say Приветствую! Сегодня лекция на тему"" Как проводить мед.комиссию сотрудникам ГУ-МВД.""
say По приходу сотрудников ГУ-МВД, вы забираете одного из них(если их несколько) в кабинет.
say Для начала попросите мед.карту на стол в открытом виде,после приступаем к проверке зрения..
say Отводим на дальнее расстояние сотрудника от стены, где будет висеть таблица Сивцева
b Отыгрываем таблицу
b do Таблица Сивцева висит на стене.
say Просим сотрудника закрыть любой глаз листом бумаги.
say Берем указку со стола и показываем букву сотруднику.
b Так же отыгрываем то,как взяли указку и показываете букву на таблице,к примеру:
b do Указка на столе.
b me взял(а) указку со стола
b do Указка в руке.
b me протянув указку к таблице,показывает букву
b do Указана буква А(например).
say После спрашиваем: Какая буква указана?
say Ожидаем ответа и проверяем еще пару букв..
say Далее просим закрыть другой глаз листом бумаги и так же указываем буквы.

say Переходим к проверке дыхания. У каждого должен висеть на шее стетоскоп..
b do На шее висит стетоскоп.
say Просим снять сотрудника верхнюю одежду..
say Далее берем стетоском с шеи и вставляем наконечники в уши
b me снял(а) стетоскоп с шеи
b do Стетоскоп в руке.
b me вставил(а) наконечники в уши и начал(а) слушать пациента
b do Процесс прослушивания.
say Так же просим сотрудника сделать глубокий вдох,а затем выдох.
say После того как прослушали дыхания,вышаем стетоскоп на шею и просим сотрудника одеться.
b Опять же отыгровки должны быть.
say Далее подходим к столу и записываем данные в мед.карту сотрудника
b do Ручка на столе.
b me взял(а) ручку и записал(а) данные в мед.карту
b do Данные внесены.
b me поставил подпись в мед. книжку 
b do Подпись поставлена. 
b me отложил ручку в сторону 
b do На столе стоит печать Министерства Здравоохранения. 
b me взял печать 
b do Печать в руках. 
b me поставил печать на подпись 
b do Печать поставлена. 
say Просим забрать мед.карту и отпускаем сотрудника.
say На этом лекция окончена. Вопросы есть?",2025-07-03 23:02:56.530 +0300,2025-07-03 23:02:56.530 +0300,304,med-komissija
7188,Медицинская маска +,"say Здравствуйте коллеги, сегодня я расскажу вам про ""Медицинскую маску""

say Медицинская маска — медицинское изделие, закрывающее рот и нос носителя c помощью фильтра,

say который защищает от вдыхания аэрозоли с вирусами и бактериями, 

say а также от крупных капель с ними. 

say Маска также защищает окружающих людей от носителя маски, если он болен,

say так как эффективно препятствует распространению аэрозоли и в обратную сторону.

say Отличие медицинской маски от респиратора состоит в наличии клапана облегчающего выдох и

say плотного прилегания по форме лица.

say В каких случаях следует носить маску

say Здоровым людям носить маску следует, 

say только если они оказывают помощь человеку с подозрением на инфекцию 

say Если вы кашляете или чихаете, носите маску.

say Маски являются эффективным средством только в комбинации с регулярной обработкой рук...

say ...спиртосодержащим антисептиком или водой с мылом.

say Если вы пользуетесь маской, вам следует знать правила использования и...

say ... утилизации одноразовых медицинских масок.

say Как надевать, использовать, снимать и утилизировать маску

say Перед тем как надеть маску, обработайте руки спиртосодержащим средством или вымойте их с мылом.


say Наденьте маску так, чтобы она закрывала нос и рот без зазоров между лицом и маской.

say Не касайтесь маски во время использования;

say в случае прикосновения обработайте руки спиртосодержащим средством и вымойте их с мылом.

say Как только маска становится сырой, замените ее на новую, 

say и не используйте одноразовые маски повторно.

say Чтобы снять маску: снимите маску, держась за резинки сзади

say и сразу же выбросьте в закрывающийся контейнер для отходов;

say обработайте руки спиртосодержащим средством или вымойте их с мылом.

say Всем спасибо! Берегите себя.

",2025-07-03 23:02:56.986 +0300,2025-07-03 23:02:56.986 +0300,306,meditsinskaja-maska
7189,Мениск,"say Здравствуйте. Тема лекции - Мениск
say Мениски – это особые хрящевые образования, которые расположены внутри полости сустава в зоне...
say ...соединения двух костей.
say Разрыв мениска – это травматическое поражение наружного или внутреннего мениска в зоне колена. 
say В результате страдают амортизационная и защитная функции сустава, нарушается процесс нормального движения.
say От того, что повреждение менисков бывает двух типов, то и причины тоже две.
say 1 причина – когда повреждение мениска травматическое.
say Это происходит в результате разрыва связок, падений, ударов по колену.
say 2 причина – когда повреждение мениска дегенеративное. 
say Происходит в результате возрастных и обменных нарушений в области мениска.
say Травматические разрывы возникают чаще у мужчин в возрасте от 15 до 20 лет, ...
say ...а дегенеративные разрывы – у женщин от 40 до 60 лет.
say Как узнать, что у Вас разрыв мениска? 
say При травмирование в коленном суставе может быть слышен треск. у больного...
say ...появляются трудности при движении колена в определенном положении.
say Также усиливающаяся боль и покалывание являются предупредительным сигналом. 
say Хоть и мениски не имеют болевых сенсоров, но все равно внутренний мениск...
say ...срастается с суставной капсулой коленного сустава. 
say Поэтому можно считать, что любые повреждения приводят к болезненным травмам суставной капсулы.
•	Лечение
say Теперь перейдем к лечению...
say Чаще всего лечением занимаются врачи-ортопеды.
say Так-же для выбора метода лечения нужно учитывать область разрыва, возраст и время с момента травмы.
say Есть два вида лечения:
say 1. Консервативный -  с применением методов разгрузки сустава, ...
say ...наложения фиксирующих повязок, применения охлаждения, приподнятого положения колена..
say ...и физиотерапевтических методов воздействия.
say 2. Оперативный метод лечения с применением различных операций, проводимых как при помощи...
say ...артроскопии, так и посредством открытого операционного вмешательства и доступа.
say При операциях достигают максимального сопоставления разорванных участков мениска, если это возможно.
say В современном мире операцию частичного удаления разорванного мениска выполняют артроскопически,...
say ...то есть через два маленьких прокола. 
say В один из проколов двух проколов вводят артроскоп, который транслирует изображение к видеокамере.
say По сути артроскоп представляет собой оптическую систему.
say По артроскопу внутрь сустава вводится физиологический раствор, то есть вода, ...
say ...который раздувает сустав и позволяет его осмотреть изнутри.
say Через второй прокол в полость коленного сустава вводятся различные специальные...
say ...инструменты, которыми удаляют поврежденные части менисков, так сказать, ...
say ...""реставрируют"" хрящ и выполняют прочие манипуляции.
",2025-07-03 23:02:57.441 +0300,2025-07-03 23:02:57.441 +0300,305,menisk
